instr mname: ucrtbase.dll, instr offset: 11240, target mname: ucrtbase.dll, target offset: 533b8
instr mname: MSVCP140.dll, instr offset: 117df, target mname: MSVCP140.dll, target offset: 4ef0
instr mname: MSVCP140.dll, instr offset: 4f38, target mname: ucrtbase.dll, target offset: 11920
instr mname: ucrtbase.dll, instr offset: 11960, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3cc95, target mname: ntdll.dll, target offset: 3d4d0
instr mname: ntdll.dll, instr offset: 3d685, target mname: ntdll.dll, target offset: 9f85c
instr mname: MSVCP140.dll, instr offset: 4f50, target mname: MSVCP140.dll, target offset: 52450
instr mname: MSVCP140.dll, instr offset: 117ee, target mname: ucrtbase.dll, target offset: 111b0
instr mname: ucrtbase.dll, instr offset: 111bd, target mname: ucrtbase.dll, target offset: 11d70
instr mname: ucrtbase.dll, instr offset: 111f2, target mname: ucrtbase.dll, target offset: 11204
instr mname: ucrtbase.dll, instr offset: 1122b, target mname: ntdll.dll, target offset: 21a90
instr mname: ucrtbase.dll, instr offset: 11235, target mname: ucrtbase.dll, target offset: 11260
instr mname: ucrtbase.dll, instr offset: 11293, target mname: ucrtbase.dll, target offset: 11984
instr mname: ucrtbase.dll, instr offset: 119f4, target mname: ucrtbase.dll, target offset: 11ac8
instr mname: ucrtbase.dll, instr offset: 11b34, target mname: ucrtbase.dll, target offset: 11b90
instr mname: ucrtbase.dll, instr offset: 119ff, target mname: ucrtbase.dll, target offset: 11cf0
instr mname: ucrtbase.dll, instr offset: 11a1f, target mname: ucrtbase.dll, target offset: 13360
instr mname: ucrtbase.dll, instr offset: 133a8, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3cc95, target mname: ntdll.dll, target offset: 3d4d0
instr mname: ntdll.dll, instr offset: 3d685, target mname: ntdll.dll, target offset: 9f85c
instr mname: ntdll.dll, instr offset: 3d7b4, target mname: ntdll.dll, target offset: 131010
instr mname: ucrtbase.dll, instr offset: 11a73, target mname: ucrtbase.dll, target offset: 11ac8
instr mname: ucrtbase.dll, instr offset: 11b34, target mname: ucrtbase.dll, target offset: 11b90
instr mname: ucrtbase.dll, instr offset: 11a7e, target mname: ucrtbase.dll, target offset: 11cf0
instr mname: ucrtbase.dll, instr offset: 11a91, target mname: ucrtbase.dll, target offset: 11fb0
instr mname: ucrtbase.dll, instr offset: 11fd7, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 11fe5, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 11ffd, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 1201d, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 12030, target mname: ucrtbase.dll, target offset: 11d70
instr mname: ucrtbase.dll, instr offset: 12035, target mname: ucrtbase.dll, target offset: 121d4
instr mname: ucrtbase.dll, instr offset: 121de, target mname: ucrtbase.dll, target offset: 12754
instr mname: ucrtbase.dll, instr offset: 12768, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 12776, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 1278c, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 127a6, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 12208, target mname: ntdll.dll, target offset: 21a90
instr mname: ucrtbase.dll, instr offset: 1220f, target mname: ucrtbase.dll, target offset: 2044c
instr mname: ucrtbase.dll, instr offset: 20456, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 20464, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 2046f, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 12222, target mname: ucrtbase.dll, target offset: 12258
instr mname: ucrtbase.dll, instr offset: 12231, target mname: ntdll.dll, target offset: 26f90
instr mname: ucrtbase.dll, instr offset: 1207d, target mname: ucrtbase.dll, target offset: 12838
instr mname: ucrtbase.dll, instr offset: 12848, target mname: ucrtbase.dll, target offset: 12868
instr mname: ucrtbase.dll, instr offset: 1287f, target mname: ucrtbase.dll, target offset: 13360
instr mname: ucrtbase.dll, instr offset: 133a8, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3d234, target mname: ntdll.dll, target offset: 3f130
instr mname: ntdll.dll, instr offset: 3f1e2, target mname: ntdll.dll, target offset: 43e40
instr mname: ntdll.dll, instr offset: 3fb95, target mname: ntdll.dll, target offset: 48f4c
instr mname: ntdll.dll, instr offset: 3f951, target mname: ntdll.dll, target offset: 131010
instr mname: ucrtbase.dll, instr offset: 12892, target mname: ucrtbase.dll, target offset: 13630
instr mname: ucrtbase.dll, instr offset: 128e3, target mname: ucrtbase.dll, target offset: 164ac
instr mname: ucrtbase.dll, instr offset: 164d3, target mname: ntdll.dll, target offset: 21a90
instr mname: ucrtbase.dll, instr offset: 164dd, target mname: ucrtbase.dll, target offset: 535a8
instr mname: ucrtbase.dll, instr offset: 535c5, target mname: ucrtbase.dll, target offset: 12110
instr mname: ucrtbase.dll, instr offset: 121c4, target mname: ucrtbase.dll, target offset: 12520
instr mname: ucrtbase.dll, instr offset: 535dd, target mname: ucrtbase.dll, target offset: 10e9c
instr mname: ucrtbase.dll, instr offset: 10f06, target mname: ucrtbase.dll, target offset: 10850
instr mname: ucrtbase.dll, instr offset: 108bd, target mname: ucrtbase.dll, target offset: 2ef00
instr mname: ucrtbase.dll, instr offset: 108da, target mname: ucrtbase.dll, target offset: 52cb0
instr mname: ucrtbase.dll, instr offset: 10f54, target mname: ucrtbase.dll, target offset: 10fd0
instr mname: ucrtbase.dll, instr offset: 10fe6, target mname: ucrtbase.dll, target offset: 11930
instr mname: ucrtbase.dll, instr offset: 11960, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3d234, target mname: ntdll.dll, target offset: 3f130
instr mname: ntdll.dll, instr offset: 3f1e2, target mname: ntdll.dll, target offset: 43e40
instr mname: ntdll.dll, instr offset: 3f542, target mname: ntdll.dll, target offset: 48f4c
instr mname: ntdll.dll, instr offset: 3f708, target mname: ntdll.dll, target offset: 446e0
instr mname: ntdll.dll, instr offset: 44715, target mname: ntdll.dll, target offset: 44a40
instr mname: ntdll.dll, instr offset: 3f7b3, target mname: ntdll.dll, target offset: 44ce4
instr mname: ucrtbase.dll, instr offset: 11049, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11064, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110c0, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11064, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110c0, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11064, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110c0, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11064, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110c0, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110dc, target mname: ucrtbase.dll, target offset: 13630
instr mname: ucrtbase.dll, instr offset: 13645, target mname: ntdll.dll, target offset: 3afa0
instr mname: ntdll.dll, instr offset: 3afec, target mname: ntdll.dll, target offset: 3bb60
instr mname: ntdll.dll, instr offset: 3c31f, target mname: ntdll.dll, target offset: 395f0
instr mname: ntdll.dll, instr offset: 3969f, target mname: ntdll.dll, target offset: 43e40
instr mname: ntdll.dll, instr offset: 398f6, target mname: ntdll.dll, target offset: 48f4c
instr mname: ntdll.dll, instr offset: 399c9, target mname: ntdll.dll, target offset: 446e0
instr mname: ntdll.dll, instr offset: 44715, target mname: ntdll.dll, target offset: 44a40
instr mname: ntdll.dll, instr offset: 39a83, target mname: ntdll.dll, target offset: 44ce4
instr mname: ntdll.dll, instr offset: 3c34b, target mname: ntdll.dll, target offset: 3b060
instr mname: ucrtbase.dll, instr offset: 10f64, target mname: ucrtbase.dll, target offset: 52cb0
instr mname: ucrtbase.dll, instr offset: 5363f, target mname: ucrtbase.dll, target offset: 12258
instr mname: ucrtbase.dll, instr offset: 12279, target mname: ucrtbase.dll, target offset: 12520
instr mname: ucrtbase.dll, instr offset: 12286, target mname: ucrtbase.dll, target offset: 122c0
instr mname: ucrtbase.dll, instr offset: 5364a, target mname: ucrtbase.dll, target offset: 122c0
instr mname: ucrtbase.dll, instr offset: 5366f, target mname: ucrtbase.dll, target offset: 2044c
instr mname: ucrtbase.dll, instr offset: 20456, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 20464, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 2046f, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 53682, target mname: ucrtbase.dll, target offset: 12258
instr mname: ucrtbase.dll, instr offset: 12279, target mname: ucrtbase.dll, target offset: 12520
instr mname: ucrtbase.dll, instr offset: 12286, target mname: ucrtbase.dll, target offset: 122c0
instr mname: ucrtbase.dll, instr offset: 122aa, target mname: ucrtbase.dll, target offset: 12f48
instr mname: ucrtbase.dll, instr offset: 13003, target mname: ucrtbase.dll, target offset: 13630
instr mname: ucrtbase.dll, instr offset: 13645, target mname: ntdll.dll, target offset: 3afa0
instr mname: ntdll.dll, instr offset: 3afec, target mname: ntdll.dll, target offset: 3bb60
instr mname: ntdll.dll, instr offset: acbcd, target mname: ntdll.dll, target offset: 3b090
instr mname: ntdll.dll, instr offset: 3c34b, target mname: ntdll.dll, target offset: 3b060
instr mname: ucrtbase.dll, instr offset: 13645, target mname: ntdll.dll, target offset: 3afa0
instr mname: ntdll.dll, instr offset: 3afec, target mname: ntdll.dll, target offset: 3bb60
instr mname: ntdll.dll, instr offset: 3c31f, target mname: ntdll.dll, target offset: 395f0
instr mname: ntdll.dll, instr offset: 3969f, target mname: ntdll.dll, target offset: 43e40
instr mname: ntdll.dll, instr offset: 398f6, target mname: ntdll.dll, target offset: 48f4c
instr mname: ntdll.dll, instr offset: 399c9, target mname: ntdll.dll, target offset: 446e0
instr mname: ntdll.dll, instr offset: 44715, target mname: ntdll.dll, target offset: 44a40
instr mname: ntdll.dll, instr offset: 44715, target mname: ntdll.dll, target offset: 44a40
instr mname: ntdll.dll, instr offset: 39a83, target mname: ntdll.dll, target offset: 44ce4
instr mname: ntdll.dll, instr offset: 3c34b, target mname: ntdll.dll, target offset: 3b060
instr mname: ucrtbase.dll, instr offset: 53687, target mname: ucrtbase.dll, target offset: 2044c
instr mname: ucrtbase.dll, instr offset: 20456, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 20464, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 2046f, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 5368c, target mname: ucrtbase.dll, target offset: 2044c
instr mname: ucrtbase.dll, instr offset: 20456, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 20464, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 2046f, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 20456, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 20464, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 2046f, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 164e6, target mname: ucrtbase.dll, target offset: 533b8
instr mname: ucrtbase.dll, instr offset: 11a9c, target mname: ucrtbase.dll, target offset: 13630
instr mname: ucrtbase.dll, instr offset: 13645, target mname: ntdll.dll, target offset: 3afa0
instr mname: ntdll.dll, instr offset: 3afec, target mname: ntdll.dll, target offset: 3bb60
instr mname: ntdll.dll, instr offset: acbcd, target mname: ntdll.dll, target offset: 3b090
instr mname: ntdll.dll, instr offset: 3c34b, target mname: ntdll.dll, target offset: 3b060
instr mname: ucrtbase.dll, instr offset: 112a4, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 112b2, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 112c6, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 11347, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 113a1, target mname: ucrtbase.dll, target offset: 11558
instr mname: ucrtbase.dll, instr offset: 115c3, target mname: ucrtbase.dll, target offset: 1161c
instr mname: ucrtbase.dll, instr offset: 116db, target mname: ucrtbase.dll, target offset: 52cb0
instr mname: ucrtbase.dll, instr offset: 113dc, target mname: ucrtbase.dll, target offset: 11930
instr mname: ucrtbase.dll, instr offset: 11960, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3cc95, target mname: ntdll.dll, target offset: 3d4d0
instr mname: ntdll.dll, instr offset: 3d685, target mname: ntdll.dll, target offset: 9f85c
instr mname: ucrtbase.dll, instr offset: 1142e, target mname: ucrtbase.dll, target offset: 11558
instr mname: ucrtbase.dll, instr offset: 115c3, target mname: ucrtbase.dll, target offset: 1161c
instr mname: ucrtbase.dll, instr offset: 116db, target mname: ucrtbase.dll, target offset: 52cb0
instr mname: ucrtbase.dll, instr offset: 11240, target mname: ucrtbase.dll, target offset: 533b8
instr mname: MSVCP140.dll, instr offset: 4f38, target mname: ucrtbase.dll, target offset: 11920
instr mname: ucrtbase.dll, instr offset: 11960, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3cc95, target mname: ntdll.dll, target offset: 3d4d0
instr mname: ntdll.dll, instr offset: 3d685, target mname: ntdll.dll, target offset: 9f85c
instr mname: MSVCP140.dll, instr offset: 4f50, target mname: MSVCP140.dll, target offset: 52450
instr mname: MSVCP140.dll, instr offset: 5c66, target mname: MSVCP140.dll, target offset: 4dc0
instr mname: MSVCP140.dll, instr offset: 4dc9, target mname: MSVCP140.dll, target offset: 11820
instr mname: MSVCP140.dll, instr offset: 1182f, target mname: ucrtbase.dll, target offset: 111b0
instr mname: ucrtbase.dll, instr offset: 111bd, target mname: ucrtbase.dll, target offset: 11d70
instr mname: ucrtbase.dll, instr offset: 111f2, target mname: ucrtbase.dll, target offset: 11204
instr mname: ucrtbase.dll, instr offset: 1122b, target mname: ntdll.dll, target offset: 21a90
instr mname: ucrtbase.dll, instr offset: 11235, target mname: ucrtbase.dll, target offset: 11260
instr mname: ucrtbase.dll, instr offset: 11293, target mname: ucrtbase.dll, target offset: 11984
instr mname: ucrtbase.dll, instr offset: 119f4, target mname: ucrtbase.dll, target offset: 11ac8
instr mname: ucrtbase.dll, instr offset: 11b34, target mname: ucrtbase.dll, target offset: 11b90
instr mname: ucrtbase.dll, instr offset: 119ff, target mname: ucrtbase.dll, target offset: 11cf0
instr mname: ucrtbase.dll, instr offset: 11a1f, target mname: ucrtbase.dll, target offset: 13360
instr mname: ucrtbase.dll, instr offset: 133a8, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3cc95, target mname: ntdll.dll, target offset: 3d4d0
instr mname: ntdll.dll, instr offset: 3d685, target mname: ntdll.dll, target offset: 9f85c
instr mname: ntdll.dll, instr offset: 3d7b4, target mname: ntdll.dll, target offset: 131010
instr mname: ucrtbase.dll, instr offset: 11a73, target mname: ucrtbase.dll, target offset: 11ac8
instr mname: ucrtbase.dll, instr offset: 11b34, target mname: ucrtbase.dll, target offset: 11b90
instr mname: ucrtbase.dll, instr offset: 11a7e, target mname: ucrtbase.dll, target offset: 11cf0
instr mname: ucrtbase.dll, instr offset: 11a91, target mname: ucrtbase.dll, target offset: 11fb0
instr mname: ucrtbase.dll, instr offset: 11fd7, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 11fe5, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 11ffd, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 1201d, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 12030, target mname: ucrtbase.dll, target offset: 11d70
instr mname: ucrtbase.dll, instr offset: 12035, target mname: ucrtbase.dll, target offset: 121d4
instr mname: ucrtbase.dll, instr offset: 121de, target mname: ucrtbase.dll, target offset: 12754
instr mname: ucrtbase.dll, instr offset: 12768, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 12776, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 1278c, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 127a6, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 12208, target mname: ntdll.dll, target offset: 21a90
instr mname: ucrtbase.dll, instr offset: 1220f, target mname: ucrtbase.dll, target offset: 2044c
instr mname: ucrtbase.dll, instr offset: 20456, target mname: KERNELBASE.dll, target offset: 26e90
instr mname: ucrtbase.dll, instr offset: 20464, target mname: KERNELBASE.dll, target offset: 28fc0
instr mname: KERNELBASE.dll, instr offset: 28fd4, target mname: ntdll.dll, target offset: 576b0
instr mname: ucrtbase.dll, instr offset: 2046f, target mname: ntdll.dll, target offset: 537c0
instr mname: ntdll.dll, instr offset: 537fb, target mname: ntdll.dll, target offset: 8ed70
instr mname: ucrtbase.dll, instr offset: 12222, target mname: ucrtbase.dll, target offset: 12258
instr mname: ucrtbase.dll, instr offset: 12231, target mname: ntdll.dll, target offset: 26f90
instr mname: ucrtbase.dll, instr offset: 1207d, target mname: ucrtbase.dll, target offset: 12838
instr mname: ucrtbase.dll, instr offset: 12848, target mname: ucrtbase.dll, target offset: 12868
instr mname: ucrtbase.dll, instr offset: 1287f, target mname: ucrtbase.dll, target offset: 13360
instr mname: ucrtbase.dll, instr offset: 133a8, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3d234, target mname: ntdll.dll, target offset: 3f130
instr mname: ntdll.dll, instr offset: 3f1e2, target mname: ntdll.dll, target offset: 43e40
instr mname: ntdll.dll, instr offset: 3f542, target mname: ntdll.dll, target offset: 48f4c
instr mname: ntdll.dll, instr offset: 3f708, target mname: ntdll.dll, target offset: 446e0
instr mname: ntdll.dll, instr offset: 44715, target mname: ntdll.dll, target offset: 44a40
instr mname: ntdll.dll, instr offset: 44715, target mname: ntdll.dll, target offset: 44a40
instr mname: ntdll.dll, instr offset: 3f7b3, target mname: ntdll.dll, target offset: 44ce4
instr mname: ntdll.dll, instr offset: 3f951, target mname: ntdll.dll, target offset: 131010
instr mname: ucrtbase.dll, instr offset: 12892, target mname: ucrtbase.dll, target offset: 13630
instr mname: ucrtbase.dll, instr offset: 128e3, target mname: ucrtbase.dll, target offset: 164ac
instr mname: ucrtbase.dll, instr offset: 164d3, target mname: ntdll.dll, target offset: 21a90
instr mname: ucrtbase.dll, instr offset: 164dd, target mname: ucrtbase.dll, target offset: 535a8
instr mname: ucrtbase.dll, instr offset: 535c5, target mname: ucrtbase.dll, target offset: 12110
instr mname: ucrtbase.dll, instr offset: 121c4, target mname: ucrtbase.dll, target offset: 12520
instr mname: ucrtbase.dll, instr offset: 535dd, target mname: ucrtbase.dll, target offset: 10e9c
instr mname: ucrtbase.dll, instr offset: 10f06, target mname: ucrtbase.dll, target offset: 10850
instr mname: ucrtbase.dll, instr offset: 108bd, target mname: ucrtbase.dll, target offset: 2ef00
instr mname: ucrtbase.dll, instr offset: 108da, target mname: ucrtbase.dll, target offset: 52cb0
instr mname: ucrtbase.dll, instr offset: 10f54, target mname: ucrtbase.dll, target offset: 10fd0
instr mname: ucrtbase.dll, instr offset: 10fe6, target mname: ucrtbase.dll, target offset: 11930
instr mname: ucrtbase.dll, instr offset: 11960, target mname: ntdll.dll, target offset: 3caf0
instr mname: ntdll.dll, instr offset: 3d234, target mname: ntdll.dll, target offset: 3f130
instr mname: ntdll.dll, instr offset: 3f1e2, target mname: ntdll.dll, target offset: 43e40
instr mname: ntdll.dll, instr offset: 3f542, target mname: ntdll.dll, target offset: 48f4c
instr mname: ntdll.dll, instr offset: 3f708, target mname: ntdll.dll, target offset: 446e0
instr mname: ntdll.dll, instr offset: 44715, target mname: ntdll.dll, target offset: 44a40
instr mname: ntdll.dll, instr offset: 3f7b3, target mname: ntdll.dll, target offset: 44ce4
instr mname: ucrtbase.dll, instr offset: 11049, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11064, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110c0, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11064, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110c0, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11064, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110c0, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11064, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110c0, target mname: ucrtbase.dll, target offset: 11150
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 11186, target mname: ucrtbase.dll, target offset: 2ecd0
instr mname: ucrtbase.dll, instr offset: 110dc, target mname: ucrtbase.dll, target offset: 13630
instr mname: ucrtbase.dll, instr offset: 13645, target mname: ntdll.dll, target offset: 3afa0
instr mname: ntdll.dll, instr offset: 3afec, target mname: ntdll.dll, target offset: 3bb60
instr mname: ntdll.dll, instr offset: 3c31f, target mname: ntdll.dll, target offset: 395f0
instr mname: ntdll.dll, instr offset: 3969f, target mname: ntdll.dll, target offset: 43e40
instr mname: ntdll.dll, instr offset: 398f6, target mname: ntdll.dll, target offset: 48f4c
instr mname: ntdll.dll, instr offset: 399c9, target mname: ntdll.dll, target offset: 446e0
instr mname: ntdll.dll, instr offset: 44715, target mname: ntdll.dll, target offset: 44a40
